StnID,Lat,Lon,Elev,State/Province,Name,WMO_ID,Sample_Interval (min),UTC_Offset,POR_Date_Range,PCT_POR_Good,Last_Half_POR,PCT_Last_Half_Good,Last_Qtr_POR,PCT_Last_Qtr_Good
USC00299156,35.2005,-103.6866,1245.4,NM,TUCUMCARI 4 NE,,15,-7,19471101-20200801, 93.4%,19840317-20200801, 91.4%,20020525-20200801, 89.4%
USC00299569,32.3779,-103.7987,1039.7,NM,WASTE ISOLT'N PILOT PLT,,15,-7,19860901-20201006, 91.3%,20030919-20201006, 86.5%,20120328-20201006, 95.0%
USC00299686,32.7822,-106.1759,1221.0,NM,WHITE SANDS NATL MON,,15,-7,19471101-20200812, 94.7%,19840322-20200812, 93.0%,20020602-20200812, 92.1%
USW00093044,35.1000,-108.7833,1962.9,NM,ZUNI CAA,,15,-7,19490301-20200102, 67.0%,19840801-20200102, 90.0%,20020417-20200102, 82.9%
USW00014743,44.5772,-75.1097,136.6,NY,CANTON 4 SE,,15,-5,19480501-20200506, 89.1%,19840503-20200506, 85.1%,20020505-20200506, 78.1%
USC00301265,42.9480,-76.7342,115.8,NY,CAYUGA LOCK NO 1,,15,-5,19791019-20200203, 74.9%,19991211-20200203, 64.8%,20100106-20200203, 83.0%
USC00301708,43.3203,-73.9256,246.3,NY,CONKLINGVILLE DAM,,15,-5,19500201-20170718, 84.2%,19831025-20170718, 79.7%,20000905-20170718, 62.3%
USC00302454,42.3328,-75.2298,352.0,NY,EAST SIDNEY,,15,-5,19500401-20200302, 84.9%,19850317-20200302, 79.7%,20020908-20200302, 63.1%
USC00302953,42.9383,-74.6228,93.0,NY,FORT PLAIN,,15,-5,19491001-20170407, 86.4%,19830705-20170407, 77.1%,20000521-20170407, 60.5%
USC00303033,42.4496,-79.3119,231.6,NY,FREDONIA,,15,-5,19770701-20111109, 83.3%,19940904-20111109, 93.8%,20030407-20111109, 94.7%
USC00303184,42.8766,-77.0307,218.8,NY,GENEVA RESEARCH FARM,,15,-5,19680501-20200908, 89.4%,19940705-20200908, 89.9%,20070807-20200908, 90.7%
USC00303773,42.7743,-77.6083,274.9,NY,HEMLOCK,,15,-5,20150119-20200514, 68.6%,20170916-20200514, 99.5%,20190114-20200514, 99.0%
USC00303851,43.6051,-75.5544,549.9,NY,HIGHMARKET 2W,,15,-5,19680901-20200831, 88.7%,19940901-20200831, 91.7%,20070901-20200831, 90.1%
USC00303983,42.3488,-77.7044,403.9,NY,HORNELL ALMOND DAM,,15,-5,19500209-20200902, 89.0%,19850522-20200902, 84.1%,20030111-20200902, 77.9%
USC00304025,42.2475,-73.7922,9.1,NY,HUDSON CORRECTIONAL FACILITY,,15,-5,19570301-20170103, 44.0%,19870201-20170103, 70.2%,20020117-20170103, 48.5%
USC00304102,43.7548,-74.2756,509.0,NY,INDIAN LAKE 2SW,,15,-5,19480501-20171114, 75.4%,19830206-20171114, 73.1%,20000626-20171114, 59.5%
USC00304174,42.4492,-76.4491,292.6,NY,ITHACA CORNELL UNIV,,15,-5,19480501-20200826, 86.5%,19840628-20200826, 78.0%,20020728-20200826, 72.0%
USC00304207,42.1100,-79.1591,381.0,NY,JAMESTOWN 4 ENE,,15,-5,19600909-20200901, 68.6%,19900905-20200901, 87.9%,20050903-20200901, 85.7%
USC00304555,44.3042,-73.9839,575.5,NY,LAKE PLACID 2 S,,15,-5,19480501-20200904, 83.5%,19840703-20200904, 82.3%,20020804-20200904, 71.3%
USC00304912,43.7929,-75.4829,263.0,NY,LOWVILLE,,15,-5,19870414-20200901, 88.8%,20031223-20200901, 82.3%,20120427-20200901, 97.0%
USC00305426,41.7681,-74.1550,379.5,NY,MOHONK LAKE,,15,-5,20120118-20171101, 57.6%,20141210-20171101, 62.9%,20160521-20171101, 99.2%
USC00305435,41.6667,-74.7833,338.9,NY,MONGAUP VALLEY,,15,-5,19740901-20200901, 69.7%,19970901-20200901, 55.0%,20090302-20200901, 79.6%
USC00305597,42.7313,-77.9054,268.2,NY,MOUNT MORRIS 2 W,,15,-5,19500609-20200902, 90.1%,19850721-20200902, 90.4%,20030210-20200902, 90.1%
USC00306314,43.4499,-76.5369,98.8,NY,OSWEGO,,15,-5,19480501-20200123, 90.2%,19840312-20200123, 89.3%,20020216-20200123, 89.2%
USC00306623,43.4614,-74.5231,527.3,NY,PISECO,,15,-5,19481001-20110331, 78.5%,19791231-20110331, 71.6%,19950815-20110331, 58.4%
USC00306747,42.3717,-79.4866,246.3,NY,PORTLAND1 SW,,15,-5,20111111-20200901, 98.8%,20160406-20200901, 98.4%,20180619-20200901, 97.1%
USC00306825,41.7167,-73.9333,15.2,NY,POUGHKEEPSIE 1 N,,15,-5,19530219-20140620, 71.3%,19831020-20140620, 63.9%,19990218-20140620, 63.3%
USC00307549,43.1131,-73.5775,36.6,NY,SCHUYLERVILLE,,15,-5,19480501-20140624, 82.2%,19810528-20140624, 68.8%,19971210-20140624, 54.3%
USC00308248,43.8999,-75.0367,515.1,NY,STILLWATER RESERVOIR,,15,-5,19480501-20151019, 82.4%,19820124-20151019, 69.9%,19981206-20151019, 50.7%
USC00308290,43.8389,-76.2675,76.2,NY,STONY POINT 2E,,15,-5,19780701-20100804, 84.9%,19940718-20100804, 86.1%,20020726-20100804, 85.3%
USC00308507,43.8468,-73.4281,96.0,NY,TICONDEROGA B MILL,,15,-5,19610101-20200501, 78.4%,19900901-20200501, 75.5%,20050701-20200501, 84.1%
USC00308586,42.9464,-74.2886,91.4,NY,TRIBES HILL,,15,-5,19480501-20170404, 86.0%,19821017-20170404, 74.5%,20000110-20170404, 63.7%
USC00308839,43.0044,-77.4473,179.2,NY,VICTOR 2NW,,15,-5,19480501-20200903, 38.6%,19840702-20200903, 72.8%,20020803-20200903, 54.1%
USC00308910,42.7392,-78.5878,345.9,NY,WALES,,15,-5,19480701-20200331, 90.6%,19840516-20200331, 92.3%,20020423-20200331, 93.6%
USC00308944,44.1480,-74.9003,460.2,NY,WANAKENA RNGR SCHOOL,,15,-5,19480501-20130415, 87.6%,19801022-20130415, 83.7%,19970117-20130415, 85.4%
USC00309000,43.9761,-75.8753,151.5,NY,WATERTOWN,,15,-5,19480501-20200901, 91.7%,19840701-20200901, 87.7%,20020801-20200901, 85.4%
USC00309072,42.1173,-77.9475,460.2,NY,WELLSVILLE,,15,-5,19551201-20200901, 92.3%,19880416-20200901, 92.1%,20040624-20200901, 94.4%
USC00309374,44.8418,-74.2828,226.2,NY,WHIPPLEVILLE 2NW,,15,-5,19480501-20200810, 90.4%,19840620-20200810, 92.7%,20020716-20200810, 94.5%
USC00309389,43.5575,-73.4011,36.3,NY,WHITEHALL,,15,-5,19480501-20161202, 91.0%,19820817-20161202, 85.6%,19991010-20161202, 86.7%
USC00309442,42.3419,-75.9653,317.0,NY,WHITNEY POINT DAM,,15,-5,19480501-20200820, 88.6%,19840625-20200820, 83.4%,20020723-20200820, 71.3%
USW00013872,35.5954,-82.5568,682.1,NC,ASHEVILLE,,15,-5,20190829-20201001,100.0%,20200315-20201001, 99.5%,20200623-20201001, 99.0%
USC00310312,35.8922,-81.9352,571.5,NC,ASHFORD,,15,-5,19480601-20190301, 80.7%,19831016-20190301, 86.4%,20010623-20190301, 95.9%
USC00310438,35.4591,-80.1827,182.9,NC,BADIN,,15,-5,19480401-20200616, 89.9%,19840509-20200616, 81.2%,20020528-20200616, 80.2%
USC00310750,35.6542,-79.0706,94.5,NC,B. EVERETT JORDAN DAM,,15,-5,19780701-20200610, 68.9%,19990621-20200610, 67.5%,20091215-20200610, 99.3%
USC00311241,36.0936,-79.4321,195.1,NC,BURLINGTON,,15,-5,19480601-20200616, 80.9%,19840608-20200616, 81.9%,20020612-20200616, 81.1%
USC00311515,35.3333,-79.4000,177.1,NC,CARTHAGE 1 SSE,,15,-5,19580314-20200618, 82.1%,19890501-20200618, 80.2%,20041123-20200618, 76.5%
USC00311881,35.0251,-78.2760,48.2,NC,CLINTON 2 NE,,15,-5,19710201-20200610, 79.5%,19951006-20200610, 71.5%,20080207-20200610, 80.4%
USC00312631,36.4742,-79.7433,206.7,NC,EDEN,,15,-5,19691001-20200701, 79.0%,19950215-20200701, 78.6%,20071024-20200701, 92.4%
USC00312719,36.3096,-76.2050,2.4,NC,ELIZABETH CITY,,15,-5,19541119-20200506, 75.5%,19870813-20200506, 58.1%,20031224-20200506, 46.3%
USC00312732,34.6272,-78.6113,36.6,NC,ELIZABETHTOWN,,15,-5,19480601-20200228, 82.4%,19840415-20200228, 74.4%,20020323-20200228, 69.4%
USC00313017,35.0591,-78.8588,29.3,NC,FAYETTEVILLE (PWC),,15,-5,19720701-20200618, 88.1%,19960624-20200618, 92.3%,20080621-20200618, 96.5%
USC00313638,35.6400,-77.3984,9.8,NC,GREENVILLE,,15,-5,19551011-20200902, 79.7%,19880322-20200902, 78.9%,20040612-20200902, 93.5%
USC00314675,36.2838,-80.3624,268.2,NC,KING,,15,-5,19990701-20200701, 88.0%,20091230-20200701, 83.4%,20150401-20200701, 93.0%
USC00314764,35.4204,-82.1875,317.0,NC,LAKE LURE 2,,15,-5,19480601-20201001, 73.2%,19840801-20201001, 85.0%,20020901-20201001, 92.0%
USC00314860,34.7502,-79.4663,64.0,NC,LAURINBURG,,15,-5,19480601-20200618, 88.6%,19840609-20200618, 87.1%,20020614-20200618, 80.9%
USC00314970,35.8457,-80.2599,231.6,NC,LEXINGTON,,15,-5,19791201-20200616, 82.0%,20000309-20200616, 79.2%,20100428-20200616, 87.7%
USW00013766,35.9173,-75.7000,4.0,NC,MANTEO AIRPORT,,15,-5,19820401-20200904, 62.2%,20010618-20200904, 87.1%,20110126-20200904, 97.5%
USC00315814,35.5938,-80.8391,265.2,NC,MOORESVILLE 2 WNW,,15,-5,19490301-20201001, 90.6%,19841215-20201001, 88.6%,20021108-20201001, 90.9%
USC00315830,34.7336,-76.7357,3.0,NC,MOREHEAD CITY 2 WNW,,15,-5,19480601-20200924, 85.6%,19840728-20200924, 78.3%,20020826-20200924, 94.4%
USC00315890,36.4962,-80.6523,329.2,NC,MOUNT AIRY 2 W,,15,-5,20060505-20200701, 90.7%,20130602-20200701, 90.9%,20161216-20200701, 86.0%
USC00315945,35.4116,-80.4308,225.6,NC,MOUNT PLEASANT,,15,-5,19480601-20201002, 92.1%,19840801-20201002, 89.8%,20020901-20201002, 88.4%
USC00316096,34.7763,-76.8770,9.1,NC,NEWPORT/MOREHEAD CITY WFO,,15,-5,20000730-20200924, 54.2%,20100827-20200924, 97.8%,20150910-20200924, 99.5%
USC00316256,36.1638,-81.1536,341.4,NC,NORTH WILKESBORO,,15,-5,20070523-20190910, 92.5%,20130716-20190910, 90.8%,20160812-20190910, 81.7%
USC00316349,35.1075,-75.9872,1.2,NC,OCRACOKE,,15,-5,20040201-20160901, 53.3%,20100518-20160901, 87.7%,20130710-20160901, 77.3%
USC00317079,35.7908,-78.6988,121.9,NC,RALEIGH STATE UNIV,,15,-5,19480601-20200610, 74.8%,19840605-20200610, 53.1%,20020608-20200610, 75.8%
USC00317319,36.4789,-77.6714,64.0,NC,ROANOKE RAPIDS,,15,-5,19710901-20200619, 72.9%,19960125-20200619, 67.1%,20080407-20200619, 62.0%
USC00317324,36.4087,-80.9954,859.5,NC,ROARING GAP 1 NW,,15,-5,19421001-20180116, 89.9%,19800524-20180116, 84.1%,19990321-20180116, 85.0%
USC00317845,35.3110,-81.5710,249.9,NC,SHELBY 2 NW,,15,-5,19940901-20200930, 92.3%,20070916-20200930, 98.2%,20140324-20200930, 99.9%
USC00319354,34.2572,-78.6872,15.2,NC,WHITEVILLE 5 S,,15,-5,19930701-20110712, 70.8%,20020706-20110712, 78.4%,20070107-20110712, 89.4%
USC00319357,34.4094,-78.7913,27.4,NC,WHITEVILLE 7 NW,,15,-5,20110715-20200505, 84.0%,20151209-20200505, 78.7%,20180220-20200505, 73.4%
USC00319476,35.6938,-77.9460,33.5,NC,WILSON 3 SW,,15,-5,19400801-20200602, 81.8%,19800702-20200602, 85.8%,20000617-20200602, 93.7%
USC00319555,36.1308,-81.2275,326.1,NC,W. KERR SCOTT RESV.,,15,-5,20060901-20200701, 85.8%,20130801-20200701, 89.9%,20170115-20200701, 81.1%
USC00319675,36.1306,-80.5481,266.7,NC,YADKINVILLE 6 E,,15,-5,19480601-20200626, 94.8%,19840613-20200626, 91.9%,20020620-20200626, 91.3%
USC00320022,48.3300,-98.1184,476.4,ND,ADAMS 7 SSW,,15,-6,19770621-20200923, 63.8%,19990206-20200923, 50.5%,20091130-20200923, 55.3%
USC00320189,48.9975,-103.4877,617.8,ND,AMBROSE 3 N,,15,-6,19771116-20200903, 86.9%,19990411-20200903, 81.6%,20091222-20200903, 72.1%
USC00320382,46.0405,-99.3741,613.9,ND,ASHLEY,,15,-6,19480801-20200905, 87.8%,19840818-20200905, 87.2%,20020827-20200905, 83.6%
USC00320450,47.0360,-98.0831,397.2,ND,BALDHILL DAM,,15,-6,19540101-20200909, 92.9%,19870507-20200909, 89.9%,20040107-20200909, 90.3%
USC00320492,47.9180,-100.5400,498.3,ND,BALFOUR 2 SW,,15,-6,19480801-20200923, 86.0%,19840827-20200923, 90.0%,20020910-20200923, 86.7%
USC00320995,46.1936,-103.3714,909.2,ND,BOWMAN,,15,-7,19480801-20200901, 91.9%,19840816-20200901, 92.8%,20020824-20200901, 90.4%
USC00321288,48.4869,-99.1976,451.4,ND,CANDO 1E,,15,-6,19500901-20200922, 78.2%,19850911-20200922, 66.5%,20030318-20200922, 60.9%
USC00321362,47.5088,-99.1211,475.5,ND,CARRINGTON 4 N,,15,-6,19760308-20200923, 88.2%,19980616-20200923, 90.8%,20090804-20200923, 98.3%
USC00321435,48.8624,-97.7015,274.0,ND,CAVALIER 7NW,,15,-6,19770623-20200902, 84.4%,19990127-20200902, 75.5%,20091114-20200902, 60.9%
USC00322188,46.8914,-102.7792,749.8,ND,DICKINSON,,15,-7,19711101-20200901, 84.6%,19960401-20200901, 88.2%,20080616-20200901, 89.8%
USC00322365,47.3466,-102.5869,666.6,ND,DUNN CENTER  1E,,15,-7,19820401-20200923, 73.7%,20010627-20200923, 56.2%,20110209-20200923, 83.8%
USC00323496,46.8116,-101.8302,636.4,ND,GLEN ULLIN,,15,-6,19480801-20161004, 94.2%,19820902-20161004, 93.4%,19990918-20161004, 90.0%
USC00323621,47.9217,-97.0975,253.0,ND,GRAND FORKS UNIV (NWS),,15,-6,19601116-20200928, 78.2%,19901023-20200928, 78.3%,20051010-20200928, 71.7%
USC00323926,47.3111,-98.1856,438.9,ND,HANNAFORD,,15,-6,19480801-20200813, 83.5%,19840807-20200813, 76.7%,20020810-20200813, 63.0%
USC00324083,46.5203,-100.3478,604.1,ND,HAZELTON 4NW,,15,-6,19480801-20200902, 86.6%,19840817-20200902, 89.6%,20020825-20200902, 85.1%
USC00324180,46.0044,-102.6472,823.9,ND,HETTINGER EXP STA,,15,-7,19800811-20200814, 85.2%,20000812-20200814, 87.8%,20100813-20200814, 89.3%
USC00324958,48.7622,-98.3447,492.3,ND,LANGDON EXP FARM,,15,-6,19780919-20200901, 83.3%,19990910-20200901, 81.7%,20100307-20200901, 84.9%
USC00325078,48.2881,-99.4317,466.3,ND,LEEDS,,15,-6,19770620-20070604, 65.1%,19920611-20070604, 48.5%,19991207-20070604, 47.1%
USC00325479,46.8127,-100.9097,533.4,ND,MANDAN EXP STATION,,15,-6,19481001-20200901, 93.8%,19840916-20200901, 92.2%,20020909-20200901, 91.1%
USC00325720,48.5969,-102.9283,677.0,ND,MC GREGOR,,15,-6,19480801-20170601, 90.2%,19821231-20170601, 91.4%,20000316-20170601, 88.9%
USC00325993,48.1802,-101.2963,539.2,ND,MINOT EXP STATION,,15,-6,19520901-20200901, 91.7%,19860901-20200901, 89.6%,20030901-20200901, 89.3%
USC00326105,46.7005,-98.5839,428.2,ND,MONTPELIER,,15,-6,19780417-20200903, 93.8%,19990626-20200903, 95.9%,20100129-20200903, 97.2%
USC00326620,46.1458,-98.0919,403.6,ND,OAKES,,15,-6,19480801-20190619, 86.5%,19840109-20190619, 84.0%,20010928-20190619, 74.0%
USW00014924,48.9713,-97.2414,240.8,ND,PEMBINA,,15,-6,19480801-20191001, 86.2%,19840301-20191001, 88.5%,20011215-20191001, 82.9%
USC00327120,48.0267,-101.9625,638.3,ND,PLAZA,,15,-6,20151004-20190602, 97.5%,20170802-20190602, 94.8%,20180702-20190602, 89.6%
USC00327405,47.8133,-102.0233,602.0,ND,RAUB 5 NNE,,15,-6,19480801-20140902, 86.8%,19810817-20140902, 83.2%,19980223-20140902, 89.6%
USC00327530,46.8886,-102.3191,752.9,ND,RICHARDTON ABBEY,,15,-7,19491201-20200901, 96.4%,19850417-20200901, 95.9%,20021224-20200901, 95.5%
USC00327585,47.4914,-101.3775,598.0,ND,RIVERDALE,,15,-6,19481001-20200918, 93.0%,19840924-20200918, 95.1%,20020921-20200918, 96.3%
USC00327655,48.6297,-99.8069,493.8,ND,ROLETTE 3SE,,15,-6,19491102-20200812, 87.6%,19850323-20200812, 85.9%,20021202-20200812, 86.2%
USC00328792,48.3706,-100.3907,451.1,ND,TOWNER 2 NE,,15,-6,19771005-20200908, 93.1%,19990323-20200908, 94.5%,20091215-20200908, 94.0%
USC00328853,47.3013,-99.9188,640.1,ND,TUTTLE 12NNE,,15,-6,19990201-20121102, 87.1%,20051217-20121102, 91.8%,20090526-20121102, 84.6%
USC00329219,46.0233,-101.5663,630.9,ND,WATAUGA S DAK 8 N,,15,-7,19771019-20191002, 86.6%,19981010-20191002, 81.3%,20090406-20191002, 71.3%
USC00330059,41.1573,-81.5664,228.6,OH,AKRON WPCS,,15,-5,19570301-20200901, 90.3%,19881130-20200901, 89.6%,20041016-20200901, 88.6%
USC00330107,40.9551,-81.1167,321.6,OH,ALLIANCE 3 NNW,,15,-5,19480801-20200803, 82.9%,19840802-20200803, 79.1%,20020803-20200803, 74.3%
USC00330493,40.6335,-81.5577,300.2,OH,BEACH CITY LAKE,,15,-5,19480801-20200901, 79.0%,19840816-20200901, 62.9%,20020824-20200901, 52.7%
USC00330639,41.1169,-81.0094,317.0,OH,BERLIN LAKE,,15,-5,19480801-20200903, 87.9%,19840817-20200903, 84.3%,20020826-20200903, 77.5%
USC00330862,41.3831,-83.6111,205.7,OH,BOWLING GREEN WWTP,,15,-5,19830601-20200904, 80.3%,20020117-20200904, 79.0%,20110512-20200904, 86.5%
USC00331042,41.4619,-84.5272,222.5,OH,BRYAN 2 SE,,15,-5,19700401-20201001, 88.8%,19950702-20201001, 87.9%,20080215-20201001, 88.6%
USC00331197,40.0111,-81.5794,243.8,OH,CAMBRIDGE,,15,-5,19480801-20201002, 68.9%,19840901-20201002, 45.3%,20020917-20201002, 31.8%
USC00331404,40.3000,-82.7000,368.8,OH,CENTERBURG 2,,15,-5,19501101-20200903, 85.1%,19851002-20200903, 85.1%,20030319-20200903, 80.1%
USC00331466,40.7333,-82.3667,312.4,OH,CHARLES MILL LAKE,,15,-5,19480801-20200901, 87.7%,19840816-20200901, 78.5%,20020824-20200901, 63.5%
USC00331536,38.7974,-84.1731,146.3,OH,CHILO MELDAHL LOCKS & DAM,,15,-5,19480801-20201014, 65.4%,19840907-20201014, 44.8%,20020926-20201014, 41.0%
USC00331541,41.0517,-81.9361,359.7,OH,CHIPPEWA LAKE,,15,-5,19510601-20150501, 89.9%,19830516-20150501, 81.4%,19990508-20150501, 74.1%
USC00331592,39.6104,-82.9555,205.7,OH,CIRCLEVILLE,,15,-5,19480801-20201006, 82.3%,19840903-20201006, 69.6%,20020920-20201006, 52.0%
USC00331818,41.9602,-80.5728,195.1,OH,CONNEAUT,,15,-5,19480801-20200903, 73.8%,19840817-20200903, 63.3%,20020826-20200903, 54.7%
USC00332098,41.2783,-84.3847,213.4,OH,DEFIANCE,,15,-5,19671205-20201006, 88.7%,19940506-20201006, 83.7%,20070722-20201006, 86.2%
USC00332124,40.3583,-83.0703,281.6,OH,DELAWARE LAKE,,15,-5,19500401-20201001, 38.6%,19850701-20201001, 75.2%,20030215-20201001, 73.9%
USC00332272,40.5622,-81.4092,283.5,OH,DOVER DAM,,15,-5,19660401-20201005, 67.1%,19930703-20201005, 55.6%,20070218-20201005, 69.7%
USC00332651,39.3477,-84.5897,175.3,OH,FAIRFIELD,,15,-5,19851001-20201001, 84.1%,20030402-20201001, 74.4%,20120101-20201001, 77.2%
USC00332791,41.0461,-83.6622,234.1,OH,FINDLAY WPCC,,15,-5,19480801-20200901, 91.5%,19840816-20200901, 92.6%,20020824-20200901, 87.7%
USC00332974,41.3335,-83.1196,182.9,OH,FREMONT,,15,-5,19480801-20200910, 82.7%,19840821-20200910, 69.0%,20020831-20200910, 69.7%
USC00333021,40.7231,-82.7999,356.6,OH,GALION WATER WORKS,,15,-5,19480801-20200626, 85.5%,19840714-20200626, 75.1%,20020705-20200626, 74.6%
USC00333356,39.3418,-83.3766,261.5,OH,GREENFIELD WWTP,,15,-5,19480901-20201005, 80.6%,19840918-20201005, 71.6%,20020927-20201005, 49.2%
USC00333758,39.2334,-83.6091,290.5,OH,HILLSBORO,,15,-5,19640521-20201001, 83.4%,19920726-20201001, 70.4%,20060829-20201001, 52.9%
USC00334004,39.0791,-82.7064,257.6,OH,JACKSON 3 NW,,15,-5,19600601-20201001, 79.4%,19900801-20201001, 68.3%,20050831-20201001, 77.8%
USC00334403,39.7156,-82.6073,252.1,OH,LANCASTER,,15,-5,19651210-20201006, 82.0%,19930509-20201006, 78.3%,20070122-20201006, 69.0%
USC00334459,39.3691,-84.2398,208.8,OH,LEBANON 4 SE,,15,-5,19661107-20201002, 71.2%,19931020-20201002, 69.5%,20070412-20201002, 70.9%
USC00334473,40.4709,-81.1955,298.7,OH,LEESVILLE LAKE,,15,-5,19670511-20201001, 60.2%,19940120-20201001, 61.0%,20070527-20201001, 54.2%
USC00334551,40.7247,-84.1294,259.1,OH,LIMA WWTP,,15,-5,19900101-20201001, 85.9%,20050517-20201001, 91.4%,20130123-20201001, 92.1%
USC00334672,39.5326,-82.3939,220.1,OH,LOGAN,,15,-5,19480801-20201015, 68.6%,19840907-20201015, 53.7%,20020926-20201015, 44.6%
USC00334681,39.9000,-83.5167,342.0,OH,LONDON 4 W,,15,-5,19890508-20201002, 54.2%,20050119-20201002, 42.0%,20121125-20201002, 84.0%
USC00334942,40.6167,-83.1333,294.1,OH,MARION 2 N,,15,-5,19480801-20200514, 83.5%,19840622-20200514, 76.9%,20020603-20200514, 62.6%
USC00334979,40.1938,-83.2675,295.7,OH,MARYSVILLE,,15,-5,19600526-20201016, 84.2%,19900806-20201016, 75.3%,20050910-20201016, 65.7%
USC00334992,40.7667,-81.5333,283.5,OH,MASSILLON,,15,-5,19480801-20200901, 31.5%,19840816-20200901, 62.7%,20020824-20200901, 57.3%
USC00335041,39.6521,-81.8561,231.6,OH,MC CONNELLSVILLE LK 7,,15,-5,19480801-20120403, 84.9%,19800602-20120403, 74.6%,19960503-20120403, 84.4%
USC00335297,40.5375,-81.9197,249.6,OH,MILLERSBURG,,15,-5,19530301-20200626, 67.4%,19861028-20200626, 81.8%,20030827-20200626, 85.5%
USC00335398,40.3486,-82.0908,263.7,OH,MOHAWK DAM,,15,-5,19660401-20201001, 59.0%,19930701-20201001, 33.5%,20070215-20201001, 43.6%
USC00335585,40.3792,-82.4685,298.7,OH,MT VERNON,,15,-5,19710901-20200910, 88.3%,19960306-20200910, 87.6%,20080608-20200910, 83.6%
USC00335747,40.0875,-82.4128,254.5,OH,NEWARK WATER WORKS,,15,-5,19561101-20201005, 81.1%,19881018-20201005, 70.6%,20041011-20201005, 52.5%
USC00336123,41.2500,-82.6167,220.1,OH,NORWALK HIWAY DEPT,,15,-5,19480801-20200602, 67.0%,19840702-20200602, 78.6%,20020617-20200602, 70.5%
USC00336196,41.2802,-82.2187,248.7,OH,OBERLIN,,15,-5,19480801-20200901, 90.9%,19840816-20200901, 85.3%,20020824-20200901, 80.1%
USC00336616,40.1920,-81.2147,286.5,OH,PIEDMONT LAKE,,15,-5,19670201-20201002, 55.3%,19931202-20201002, 68.5%,20070503-20201002, 64.4%
USC00336650,40.1311,-84.2344,260.0,OH,PIQUA WWTP,,15,-5,19480801-20201001, 81.4%,19840831-20201001, 75.4%,20020916-20201001, 80.9%
USC00336702,40.6245,-82.3271,342.9,OH,PLEASANT HILL LAKE,,15,-5,19660401-20200901, 81.6%,19930616-20200901, 66.4%,20070123-20200901, 75.9%
USC00336949,41.1333,-81.2833,337.4,OH,RAVENNA 2 S,,15,-5,19480801-20200902, 84.5%,19840817-20200902, 83.9%,20020825-20200902, 87.3%
USC00337383,40.5449,-84.4374,266.4,OH,ST. MARYS 3 W,,15,-5,19580416-20201001, 78.4%,19890709-20201001, 70.1%,20050218-20201001, 64.4%
USC00337559,39.9222,-81.4347,266.7,OH,SENECAVILLE LAKE,,15,-5,19660401-20200930, 70.0%,19930701-20200930, 64.6%,20070214-20200930, 67.0%
USC00337693,40.2705,-84.1507,286.5,OH,SIDNEY 1 S,,15,-5,20150210-20201001, 99.3%,20171206-20201001, 99.9%,20190505-20201001, 99.8%
USC00337698,40.2983,-84.1633,313.9,OH,SIDNEY HIWAY DEPT,,15,-5,19480801-20161101, 78.0%,19820916-20161101, 62.1%,19991009-20161101, 39.8%
USC00337935,39.9735,-83.8072,289.9,OH,SPRINGFIELD WATER TREATMENT PLANT,,15,-5,19480801-20201001, 83.4%,19840831-20201001, 70.8%,20020916-20201001, 60.2%
USC00338240,40.3562,-81.2279,289.6,OH,TAPPAN DAM,,15,-5,19670201-20201008, 45.0%,19931205-20201008, 53.8%,20070508-20201008, 68.9%
USC00338313,41.1167,-83.1667,225.6,OH,TIFFIN,,15,-5,19860101-20200901, 58.8%,20030503-20200901, 42.9%,20120101-20200901, 85.8%
USC00338378,39.5444,-82.0581,228.3,OH,TOM JENKINS DAM-BURR OAK,,15,-5,19530701-20201003, 88.1%,19870216-20201003, 79.6%,20031210-20201003, 70.0%
USC00338539,40.8419,-83.2775,249.9,OH,UPPER SANDUSKY WTR WK,,15,-5,19480801-20200922, 76.6%,19840827-20200922, 60.3%,20020909-20200922, 44.5%
USC00338552,40.0991,-83.7823,310.6,OH,URBANA WWTP,,15,-5,19491101-20201001, 75.0%,19850417-20201001, 63.0%,20030108-20201001, 48.2%
USC00338794,39.5353,-83.4239,291.7,OH,WASHINGTON COURT HOUSE,,15,-5,19710101-20201001, 56.5%,19951116-20201001, 24.2%,20080424-20201001, 39.5%
USC00338810,38.7008,-82.4730,190.5,OH,WATERLOO,,15,-5,19560601-20201003, 57.3%,19880802-20201003, 63.5%,20040902-20201003, 84.0%
USC00339211,40.1563,-81.8437,237.7,OH,WILLS CREEK LAKE,,15,-5,19660401-20201001, 75.7%,19930701-20201001, 74.9%,20070215-20201001, 77.0%
USC00339224,39.4391,-83.8527,299.0,OH,WILMINGTON,,15,-5,19480801-20201001, 83.1%,19840831-20201001, 73.8%,20020916-20201001, 55.0%
USC00339312,40.7833,-81.9167,310.9,OH,WOOSTER EXP STATION,,15,-5,19480801-20200901, 93.3%,19840816-20200901, 92.6%,20020824-20200901, 86.6%
USC00339422,39.9125,-82.0042,213.4,OH,ZANESVILLE WWTP,,15,-5,19480801-20201002, 72.7%,19840901-20201002, 61.3%,20020917-20201002, 58.3%
USC00340028,36.4008,-95.3000,197.2,OK,ADAIR 3SW,,15,-6,20041201-20170525, 91.2%,20110227-20170525, 89.3%,20140411-20170525, 87.2%
USC00340292,34.1773,-97.1617,256.3,OK,ARDMORE,,15,-6,19570401-20200602, 44.1%,19881031-20200602, 70.0%,20040816-20200602, 72.7%
